39064,36761
93258,36761
53378,36761
30267,36761
23080,36761
69212,36761
79030,36761
74282,36761
74070,39349
19618,36761
84099,16828
17317,57221
20875,88941
60975,36761
66912,36761
46199,40448
33023,39349
99336,39349
16963,36761
90793,92077
46977,36761
37759,36761
99268,36761
53583,36761
86283,36761
69964,39349
85063,57221
85357,39349
15947,55562
28610,16828
18432,36761
87210,39349
42452,36761
56436,39349
77501,39349
81601,36761
80073,36761
27876,36761
87090,36761
91333,36761
87268,92077
50535,39349
23702,36761
21875,36761
95698,39349
71354,92077
55761,36761
46918,36761
86465,39349
78056,40448
14514,36761
84464,36761
45072,36761
94055,36761
57236,92077
66374,73719
44333,36761
62046,39349
54623,92077
46635,36761
34859,36761
14681,36761
13369,39349
34600,39349
95582,39349
48634,36761
72218,36761
96613,39349
83157,39349
16126,36761
83540,57221
46790,36761
99326,93978
54457,36761
69499,36761
93465,39349
76289,39349
86799,36761
83341,36761
10616,39349
50534,36761
62626,36761
76185,36761
22941,36761
53017,36761
77713,36761
44148,36761
42455,39349
99667,39349
98400,36761
90438,36761
59512,39349
45639,36761
80699,36761
91326,92077
50225,92077
61558,36761
68645,92077
50395,36761
47136,39349
42630,36761
46283,39349
13827,36761
95166,36761
75956,39349
23119,36761
57740,92077
86510,39349
29982,36761
45232,36761
69117,36761
79428,39349
86086,39349
46727,36761
82181,36761
57948,92077
63731,16644
62175,36761
36035,36761
84064,36761
71021,36761
66766,36761
35797,36761
80542,16828
40225,36761
56671,36761
29169,36761
67008,39349
40203,92077
77059,36761
46541,36761
85905,39349
17859,36761
92719,36761
65403,36761
45711,36761
10349,36761
74659,36761
20933,39349
35657,39349
23548,39349
49274,39349
86370,36761
22116,16828
26787,39349
55327,36761
58176,36761
88105,36761
62986,36761
48712,36761
86918,36761
93967,36761
70620,40448
24277,39349
48980,36761
58363,31276
41275,36761
90948,36761
27100,36761
41130,36761
38803,39349
82400,36761
51866,36761
79929,36761
80069,36761
35133,36761
38255,36761
61773,39349
47923,36761
71719,39349
18456,36761
20447,36761
83937,36761
37265,36761
74989,39349
59783,36761
36416,16828
11260,39349
70826,31276
78770,36761
36858,39349
24387,36761
18162,36761
48504,36761
44864,36761
90221,36761
38592,36761
84867,39349
55751,36761
96626,36761
45781,92077
27980,36761
79511,36761
31644,39349
27515,39349
29958,36761
22475,39349
44936,36761
41171,36761
45616,39349
21205,36761
67525,39349
61543,93978
32674,36761
57894,36761
30707,36761
89247,36761
97836,36761
29054,36761
99186,36761
84289,39349
74005,36761
15068,36761
27174,92077
97893,36761
96281,36761
58270,93978
10719,36761
81171,36761
19899,39349
81360,36761
95414,36761
10573,57221
42496,36761
85490,39349
10530,36761
27510,36761
95822,36761
55059,36761
73503,40448
77546,36761
86973,92077
30631,39349
77653,36761
50655,36761
33208,36761
53288,36761
41387,36761
39728,39349
64180,36761
66808,36761
61192,36761
75535,57221
91975,36761
81675,39349
81409,39349
61766,40448
92068,39349
32433,40448
80237,36761
14086,36761
89612,93978
19902,36761
93421,39349
77214,39349
62397,36761
72667,39349
23920,36761
24914,36761
23796,39349
48255,36761
26685,36761
61159,36761
58224,39349
77197,92077
95088,16828
35589,36761
70538,40448
75462,36761
46076,16644
79015,39349
61268,36761
49506,93978
25687,92077
43773,39349
56886,36761
51113,39349
40771,36761
29678,57221
44884,36761
18718,36761
20996,39349
57410,36761
11850,36761
96035,36761
49805,36761
56697,36761
33777,39349
84423,36761
41024,36761
45522,36761
53055,36761
91153,39349
91654,36761
40292,36761
85797,73303
26911,92077
89820,36761
17995,36761
12179,36761
49983,36761
97058,36761
70117,31276
36901,40448
95311,40448
66393,36761
59432,36761
66663,39349
97574,40448
57093,36761
85307,36761
11689,36761
40354,40448
64441,36761
15862,36761
61639,36761
55008,36761
62426,36761
73667,36761
66465,36761
35316,39349
23138,92077
25127,39349
30314,36761
38013,36761
14709,36761
79502,36761
80444,36761
53510,36761
44119,36761
51239,36761
10924,57221
44321,36761
81865,36761
95708,36761
86965,36761
45682,92077
35370,36761
27038,36761
74182,39349
78589,36761
16767,36761
83128,92077
66993,39349
96265,39349
93146,36761
62968,40448
86811,36761
82439,36761
87284,36761
55376,65233
82471,82471
16158,36761
28591,39349
19035,36761
85874,36761
23518,39349
34790,36761
86586,36761
64675,36761
77794,39349
99972,36761
52139,39349
17531,36761
97206,36761
86853,36761
77869,36761
60476,36761
81735,31276
32093,36761
24881,93978
73799,39349
38072,36761
64454,36761
70230,16828
68744,36761
64960,36761
50894,36761
17047,36761
50551,39349
60018,39349
51749,36761
30243,39349
42798,39349
11348,36761
61913,40448
34712,36761
74885,36761
43410,36761
12947,36761
14586,31276
20485,36761
69151,39349
75771,36761
32281,39349
30724,40448
72186,31276
28445,36761
54938,36761
43972,93978
68607,16644
63469,36761
91512,36761
42236,39349
37924,39349
92131,92131
50636,93978
94793,16828
86269,36761
68928,36761
44985,36761
16722,36761
54508,21591
10897,39349
75972,39349
63650,36761
58413,36761
70592,36761
38750,36761
77043,36761
27800,36761
69979,39349
83489,36761
67965,36761
80540,36761
64731,39349
46351,39349
38797,39349
23677,36761
76364,36761
78909,78790
64812,39349
67778,39349
39710,39349
56185,40448
18030,36761
38231,92077
28616,39349
13287,39349
69382,36761
14022,39349
48425,36761
20536,39349
82292,36761
84245,57221
83294,36761
42971,92077
63516,39349
40517,36761
21789,92077
91580,16828
76721,36761
31948,36761
31223,16644
93471,39349
43635,92077
12704,36761
87957,36761
83694,36761
70400,36761
47823,36761
44145,39349
28923,40448
99819,36761
27666,57221
50467,39349
98333,39349
76234,39349
32693,36761
19655,36761
66570,36761
68187,40448
67233,36761
75244,39349
38059,36761
42787,36761
89404,36761
90007,39349
45300,45300
57901,39349
11596,36761
69468,36761
71631,39349
24399,16828
19303,36761
93260,39349
55801,36761
80047,36761
90402,36761
79217,36761
16268,36761
97434,36761
25872,36761
91369,36761
84751,36761
33415,36761
82741,39349
87974,36761
59589,36761
55310,36761
36419,36761
38120,39349
37262,36761
61456,39349
40807,36761
79602,36761
73753,36761
44975,39349
74212,31276
18407,36761
65241,36761
38552,36761
81367,36761
46442,39349
38955,36761
32320,39349
48043,39349
25433,36761
39534,36761
21041,39349
47721,39349
60358,36761
57318,36761
78185,36761
45801,36761
39224,36761
53952,16828
56723,36761
35144,39349
49409,36761
21444,92077
25815,36761
55136,36761
43340,36761
46433,36761
19974,36761
73325,39349
69451,36761
45204,36761
54567,39349
24967,36761
97961,36761
17828,36761
32216,36761
40778,39349
55741,36761
63465,93978
21111,36761
52348,39349
46504,31276
64469,36761
93225,16828
41174,36761
31096,16828
81136,39349
29461,16828
10921,36761
84636,39349
49919,36761
29725,36761
83768,36761
55574,39349
77354,39349
95126,92077
93443,36761
92378,36761
44492,36761
73770,39349
81127,39349
55464,36761
10868,36761
61782,39349
66406,39349
90818,36761
56589,40448
69085,36761
93103,16828
87443,36761
15216,92077
66873,36761
19661,36761
40402,36761
42559,36761
20229,36761
64233,36761
38981,36761
78345,36761
73729,92077
26006,39349
47576,39349
80760,93978
19218,36761
32500,39349
23487,39349
47334,36761
53316,36761
83292,36761
17038,36761
57613,36761
47635,39349
92970,36761
28061,36761
25494,39349
47929,39349
85270,36761
35824,36761
67336,36761
86391,36761
70775,39349
35813,36761
89610,36761
76040,16828
