18730,36761,50
36225,92077,50
37191,39349,50
65987,36761,50
64312,39349,50
95640,36761,50
99118,36761,50
81889,39349,50
45399,36761,50
77494,36761,50
23368,36761,50
99824,93978,50
19237,36761,50
48822,16828,50
10874,36761,50
45374,39349,50
38621,36761,50
76461,31276,50
95010,39349,50
83730,36761,50
75310,36761,50
76025,36761,50
65330,39349,50
76781,36761,50
25961,36761,50
78451,36761,50
55515,39349,50
22811,36761,50
44971,16828,50
46850,36761,50
10777,57221,50
29149,16828,50
98825,36761,50
35356,36761,50
10931,36761,50
79182,92077,50
55998,36761,50
63014,36761,50
95164,36761,50
82157,36761,50
35076,39349,50
76714,39349,50
50446,36761,50
39071,36761,50
21345,36761,50
62386,92077,50
76282,39349,50
35923,39349,50
91476,39349,50
78894,36761,50
56173,36761,50
47573,36761,50
31435,36761,50
88853,39349,50
89737,36761,50
22722,36761,50
48345,36761,50
48471,39349,50
19154,36761,50
83691,36761,50
67192,36761,50
36074,31276,50
30184,39349,50
89907,39349,50
46945,36761,50
82013,39349,50
89607,39349,50
51704,31276,50
16305,92077,50
40069,36761,50
73767,36761,50
13828,39349,50
63590,36761,50
65264,65264,50
73669,39349,50
71587,36761,50
29263,16828,50
56405,36761,50
73948,36761,50
69603,39349,50
41997,36761,50
27634,39349,50
81230,39349,50
14355,39349,50
71003,39349,50
96084,36761,50
24456,92077,50
36103,31276,50
68662,36761,50
29984,36761,50
23488,36761,50
30619,39349,50
44010,36761,50
22471,36761,50
94444,36761,50
78247,36761,50
24095,36761,50
44744,57221,50
18345,36761,50
79333,36761,50
50308,57221,50
74222,36761,50
12967,36761,50
55146,36761,50
39782,36761,50
19673,36761,50
73534,39349,50
10602,36761,50
73290,36761,50
64369,39349,50
60513,36761,50
85493,36761,50
47711,57221,50
28910,36761,50
61960,36761,50
48382,39349,50
33102,36761,50
54126,36761,50
28289,36761,50
37563,39349,50
37858,92077,50
32909,39349,50
75363,36761,50
15512,39349,50
43725,36761,50
64880,36761,50
88852,39349,50
14525,36761,50
53077,39349,50
72545,92077,50
29748,36761,50
43315,39349,50
94143,36761,50
98156,36761,50
21840,36761,50
39709,93978,50
22896,57221,50
59937,39349,50
64146,36761,50
54848,36761,50
96784,36761,50
62867,92077,50
19497,39349,50
24137,36761,50
82105,36761,50
20890,57221,50
48733,39349,50
99986,36761,50
88697,39349,50
70322,92077,50
73368,36761,50
51912,36761,50
17626,36761,50
45320,36761,50
97536,36761,50
92860,36761,50
49533,39349,50
37747,36761,50
36311,36761,50
89955,39349,50
46839,36761,50
51619,36761,50
47872,36761,50
21385,36761,50
69760,39349,50
17646,36761,50
19860,36761,50
78840,36761,50
22708,36761,50
83901,36761,50
75152,36761,50
33332,39349,50
25613,36761,50
17627,36761,50
84807,36761,50
99976,36761,50
82387,36761,50
72102,39349,50
79519,39349,50
59178,39349,50
24989,36761,50
26153,57221,50
72264,36761,50
97170,92077,50
89917,36761,50
15297,92077,50
12876,36761,50
90361,36761,50
58891,36761,50
87458,16828,50
18508,31276,50
73032,39349,50
84224,36761,50
38635,36761,50
51895,36761,50
59004,36761,50
34254,36761,50
30700,36761,50
96738,30175,50
33959,36761,50
81510,93978,50
85711,39349,50
13427,36761,50
76748,39349,50
31040,39349,50
41170,36761,50
34251,36761,50
79897,93978,50
42709,36761,50
67347,36761,50
69811,16828,50
16003,57221,50
46099,31276,50
41061,36761,50
89848,36761,50
90260,36761,50
40678,36761,50
18843,36761,50
57727,36761,50
58277,93978,50
68143,57221,50
64412,36761,50
96302,36761,50
84059,36761,50
98159,36761,50
96658,36761,50
78264,36761,50
66453,39349,50
56731,36761,50
34237,39349,50
45265,39349,50
25496,36761,50
82594,92077,50
13258,36761,50
90407,36761,50
28599,36761,50
63670,36761,50
62982,39349,50
90215,36761,50
82375,36761,50
99253,36761,50
74260,39349,50
45647,39349,50
48242,36761,50
93419,57221,50
40440,36761,50
72692,57221,50
55682,36761,50
80475,39349,50
65886,39349,50
69670,36761,50
24400,36761,50
19843,36761,50
79567,36761,50
12559,36761,50
95790,36761,50
86278,92077,50
79743,36761,50
70951,36761,50
41962,16828,50
15351,36761,50
29116,36761,50
99647,36761,50
76784,36761,50
45026,36761,50
82239,39349,50
65663,39349,50
31134,36761,50
54693,36761,50
21778,39349,50
94485,39349,50
30763,36761,50
55594,39349,50
22377,39349,50
37050,36761,50
26486,39349,50
94376,36761,50
19432,36761,50
57544,36761,50
12282,39349,50
57004,36761,50
90246,39349,50
18731,36761,50
14962,36761,50
62741,39349,50
11944,39349,50
36055,39349,50
65235,39349,50
94696,36761,50
73485,36761,50
65428,36761,50
21296,39349,50
32714,36761,50
93630,36761,50
98449,39349,50
62216,39349,50
32362,39349,50
50653,39349,50
23842,39349,50
94276,39349,50
22326,36761,50
22105,39349,50
39396,36761,50
96997,39349,50
14076,39349,50
88820,36761,50
37356,39349,50
74657,16828,50
61045,57221,50
91625,57221,50
52018,36761,50
66410,36761,50
50028,36761,50
61379,36761,50
84265,36761,50
59252,36761,50
26848,36761,50
22029,36761,50
12261,39349,50
47345,36761,50
57691,36761,50
41502,36761,50
19276,36761,50
15200,36761,50
18602,39349,50
46393,39349,50
71746,36761,50
40888,36761,50
33930,36761,50
68820,39349,50
60832,36761,50
97314,36761,50
71589,39349,50
24677,39349,50
41152,92077,50
33314,39349,50
29506,39349,50
90937,92077,50
51143,36761,50
30871,36761,50
13157,36761,50
35896,36761,50
99262,36761,50
66989,36761,50
48224,36761,50
69344,57221,50
46141,93978,50
31125,36761,50
24645,39349,50
81632,16828,50
99411,31276,50
20317,36761,50
81885,39349,50
94017,39349,50
50696,39349,50
49516,93978,50
69774,36761,50
80962,36761,50
11904,36761,50
49349,36761,50
94006,36761,50
28217,39349,50
13730,39349,50
98415,39349,50
61226,39349,50
75780,36761,50
45153,36761,50
33056,36761,50
82694,36761,50
24134,57221,50
89987,36761,50
79537,36761,50
88267,36761,50
81050,39349,50
68442,39349,50
98362,39349,50
50417,39349,50
42987,36761,50
35528,36761,50
63460,39349,50
89475,57221,50
13465,39349,50
45480,93978,50
10296,31276,50
32069,36761,50
57446,39349,50
29601,36761,50
22869,36761,50
70153,65233,50
55973,36761,50
95300,36761,50
64579,39349,50
66018,36761,50
80785,31276,50
27824,31276,50
97319,39349,50
57749,49322,50
40845,39349,50
15452,36761,50
60736,39349,50
90054,39349,50
31190,39349,50
26146,36761,50
91574,36761,50
12977,36761,50
31370,36761,50
66980,36761,50
73357,92077,50
35968,39349,50
48507,36761,50
61812,36761,50
44821,36761,50
86669,39349,50
29083,36761,50
85280,36761,50
99325,36761,50
25753,55562,50
43491,39349,50
76742,36761,50
12313,36761,50
52821,29968,50
20639,36761,50
89973,36761,50
62396,36761,50
49322,49322,50
92987,39349,50
61004,36761,50
22530,36761,50
11845,39349,50
27512,36761,50
65936,31276,50
26746,36761,50
74489,31276,50
82432,16828,50
45323,36761,50
20105,39349,50
97968,36761,50
71957,39349,50
60315,36761,50
40747,36761,50
90601,57221,50
69544,36761,50
10109,36761,50
13604,39349,50
28558,36761,50
24674,36761,50
80972,36761,50
16593,36761,50
82363,36761,50
65253,36761,50
36991,36761,50
79337,36761,50
92563,36761,50
70870,36761,50
28790,39349,50
66731,36761,50
32705,39349,50
33621,36761,50
52857,36761,50
25225,36761,50
93591,39349,50
52011,39349,50
15816,36761,50
27798,39349,50
57794,36761,50
50339,36761,50
60969,93978,50
11320,36761,50
76348,36761,50
69495,39349,50
34526,36761,50
39064,36761,50
93258,36761,50
53378,36761,50
30267,36761,50
23080,36761,50
69212,36761,50
79030,36761,50
74282,36761,50
74070,39349,50
19618,36761,50
84099,16828,50
17317,57221,50
20875,36761,50
60975,36761,50
66912,36761,50
46199,39349,50
33023,39349,50
99336,39349,50
16963,36761,50
90793,92077,50
46977,36761,50
37759,36761,50
99268,36761,50
53583,36761,50
86283,36761,50
69964,39349,50
85063,57221,50
85357,39349,50
15947,55562,50
